RootCategory,Textbox240,ParentCategory,Textbox65,ProductCategory,Textbox62,ProductName,ProductId,StockLevel1,VatRate1,CaseCost1,CaseSize1,UnitCost1,SalesPrice1,SalesExVat1,Margin1,LastSoldDate,SupplierName,LastDocketId,LastDocketDate,LastDocketSupplier,LastDocketSupplierCode,LastDocketStatus,Created,Modified,Textbox36
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,BUBBLE GUM ELIQUID 18MG,5391519812495,-42,23.00,2.30,1,2.300,5.00,4.07,43.49,20/09/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,BUBBLE GUM ELIQUID 6MG,5391519812419,-16,23.00,2.30,1,2.300,5.00,4.07,43.49,19/08/21,TYCO WHOLESALE  DIST LTD,,,,,,16/11/20,16/11/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO 20:80 REG TOBAC 11M,5060545272404,-23,23.00,17.56,8,2.200,4.50,3.66,39.89,20/10/21,General Supplier,8029,18/09/19,P. J. CARROLL & CO,272541,Received,25/07/18,19/04/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO 20:80 UTTERLY MENTH 11MG,5060545272428,-118,23.00,17.56,8,2.200,4.50,3.66,39.89,29/06/21,General Supplier,8029,18/09/19,P. J. CARROLL & CO,272565,Received,25/07/18,18/09/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO 30:70 STRAWB SEN 11 11MG,5060545272381,-5,23.00,17.56,8,2.200,4.50,3.66,39.89,21/09/21,General Supplier,7358,12/07/19,P. J. CARROLL & CO,272527,Received,25/07/18,12/07/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO 50:50 CHERRY BLAST,5060545272480,-5,23.00,17.56,8,2.200,4.50,3.66,39.89,21/08/21,General Supplier,7358,12/07/19,P. J. CARROLL & CO,272589,Received,25/07/18,04/05/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO 50:50 UTT MENTHOL 6MG,5060545274415,-55,23.00,17.56,8,2.200,4.50,3.66,39.89,22/10/21,General Supplier,,,,,,15/02/20,15/02/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO BLUEBERRY 6MG,5060545274408,-6,23.00,17.56,8,2.200,4.50,3.66,39.89,19/06/21,P. J. CARROLL & CO,,,,,,03/04/21,02/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO CHERRY BLAST 12MG,5000393367044,6,23.00,8.78,4,2.200,4.50,3.66,39.89,16/10/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367051,Received,25/08/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO REG TOBAC 12MG,5000393199881,-1,23.00,8.78,4,2.200,4.50,3.66,39.89,15/10/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,199898,Received,30/06/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO REG TOBAC 18MG,5060545272411,-1,23.00,8.78,4,2.200,4.50,3.66,39.89,24/06/21,P. J. CARROLL & CO,,,,,,25/07/18,25/06/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO REG TOBAC 6MG,5060545274439,-7,23.00,17.56,8,2.200,4.50,3.66,39.89,13/09/21,P. J. CARROLL & CO,,,,,,18/03/21,02/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO STRAWB SEN 6MG,5060545274446,-1,23.00,8.78,4,2.200,4.50,3.66,39.89,17/10/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367143,Received,03/04/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO UTTER MENTHOL 12MG,5000393367198,26,23.00,8.78,4,2.200,4.50,3.66,39.89,23/10/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367204,Received,30/06/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO UTTER MENTHOL 18MG,5060545272435,-3,23.00,17.56,8,2.200,4.50,3.66,39.89,10/08/21,P. J. CARROLL & CO,18066,30/06/21,P. J. CARROLL & CO,367297,In Progress,25/07/18,25/05/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO UTTER MENTHOL 6MG,5060545274279,20,23.00,8.78,4,2.200,4.50,3.66,39.89,12/10/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,199867,Received,30/06/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO50:50 FGROUND FIZZ 6 6MG,5060545272459,-1,23.00,19.51,8,2.440,5.00,4.07,40.05,22/09/21,General Supplier,8029,18/09/19,P. J. CARROLL & CO,272602,Received,25/07/18,22/09/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,CIRRO50:50 MIXOLOGY 6MG,5060545272442,-2,23.00,19.51,8,2.440,5.00,4.07,40.05,14/07/21,General Supplier,8029,18/09/19,P. J. CARROLL & CO,272596,Received,25/07/18,11/02/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE APPLE E-LIQUID 12MG,0799439432093,-69,23.00,2.30,1,2.300,5.00,4.07,43.49,20/10/21,TYCO WHOLESALE  DIST LTD,,,,,,21/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE APPLE E-LIQUID 18MG,0799439432109,-28,23.00,2.30,1,2.300,5.00,4.07,43.49,16/08/21,TYCO WHOLESALE  DIST LTD,,,,,,22/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE APPLE E-LIQUID 6MG,0799439432086,-59,23.00,2.30,1,2.300,5.00,4.07,43.49,15/10/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE BLACKFIRE E-LIQUID 6 6MG,0799439431287,-41,23.00,2.30,1,2.300,5.00,4.07,43.49,19/07/21,TYCO WHOLESALE  DIST LTD,,,,,,06/04/18,17/08/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE BLACKFIRE E-LIQUID14 18MG,0799439431300,-9,23.00,2.30,1,2.300,5.00,4.07,43.49,14/04/21,TYCO WHOLESALE  DIST LTD,,,,,,06/12/17,11/09/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE BLUEBERRY E-LIQUID 6 6MG,0799439431935,-35,23.00,2.30,1,2.300,5.00,4.07,43.49,14/08/21,TYCO WHOLESALE  DIST LTD,,,,,,19/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE BLUEBERRY E-LIQUID12 12MG,0799439431942,-22,23.00,2.30,1,2.300,5.00,4.07,43.49,26/07/21,TYCO WHOLESALE  DIST LTD,,,,,,24/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE BLUEBERRY E-LIQUID18 18MG,0799439431959,-13,23.00,2.30,1,2.300,5.00,4.07,43.49,28/04/21,TYCO WHOLESALE  DIST LTD,,,,,,22/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE CE4 CLEAROMIZER,5391519815953,-6,23.00,2.30,1,2.300,5.00,4.07,43.49,07/11/20,General Supplier,,,,,,20/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE COLA ELIQUID 12MG,0799439431683,-9,23.00,2.30,1,2.300,5.00,4.07,43.49,21/07/21,TYCO WHOLESALE  DIST LTD,,,,,,13/08/20,13/08/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE COLA ELIQUID 18MG,0799439432000,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,11/07/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE FLARE COIL 3PK,5391519812167,-4,23.00,4.23,1,4.230,8.00,6.50,34.92,18/07/21,TYCO WHOLESALE  DIST LTD,,,,,,08/04/21,08/04/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE FLARE KIT BLACK,6921426621270,-3,23.00,21.34,1,21.340,35.00,28.46,25.02,07/05/21,TYCO WHOLESALE  DIST LTD,,,,,,28/12/20,28/12/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE FLARE KIT SILVER,6921426621287,-1,23.00,21.35,1,21.350,35.00,28.46,24.98,27/02/21,TYCO WHOLESALE  DIST LTD,,,,,,27/02/21,27/02/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MANGO 6MG,0799439432482,-23,23.00,2.30,1,2.300,5.00,4.07,43.49,23/10/21,TYCO WHOLESALE  DIST LTD,,,,,,26/11/20,26/11/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MANGO E LIQUID 12MG,0799439432499,-24,23.00,2.30,1,2.300,5.00,4.07,43.49,09/10/21,TYCO WHOLESALE  DIST LTD,,,,,,24/12/20,24/12/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MANGO E LIQUID 18MG,0799439432505,-13,23.00,2.30,1,2.300,5.00,4.07,43.49,28/06/21,TYCO WHOLESALE  DIST LTD,,,,,,22/12/20,22/12/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MENTHOL E-LIQU 12MG,0799439432543,-145,23.00,2.30,1,2.300,5.00,4.07,43.49,22/10/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MENTHOL E-LIQU 18MG,0799439432550,-59,23.00,2.30,1,2.300,5.00,4.07,43.49,22/10/21,TYCO WHOLESALE  DIST LTD,,,,,,21/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MENTHOL E-LIQU 6MG,0799439432536,-154,23.00,2.30,1,2.300,5.00,4.07,43.49,22/10/21,TYCO WHOLESALE  DIST LTD,,,,,,29/10/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MINTED 12MG ELIQU,5391519814420,-37,23.00,2.30,1,2.300,5.00,4.07,43.49,19/10/21,TYCO WHOLESALE  DIST LTD,,,,,,09/07/20,09/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MINTED 18MG ELIQUD,5391519814437,-3,23.00,2.30,1,2.300,5.00,4.07,43.49,26/06/21,TYCO WHOLESALE  DIST LTD,,,,,,01/05/21,01/05/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE MINTED 6MG ELIQU,5391519815137,-12,23.00,2.30,1,2.300,5.00,4.07,43.49,17/05/21,TYCO WHOLESALE  DIST LTD,,,,,,25/07/20,25/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE PLATINUM E-LIQU 12MG,0799439431744,-40,23.00,2.30,1,2.300,5.00,4.07,43.49,14/10/21,TYCO WHOLESALE  DIST LTD,,,,,,14/05/18,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE PLATINUM E-LIQU 18MG,0799439431751,-58,23.00,2.30,1,2.300,5.00,4.07,43.49,19/10/21,TYCO WHOLESALE  DIST LTD,,,,,,19/10/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE PLATINUM E-LIQU 6MG,0799439431737,-24,23.00,2.30,1,2.300,5.00,4.07,43.49,11/10/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE RASPBERRY 12MG ELIQD,0799439432697,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,01/01/21,TYCO WHOLESALE  DIST LTD,,,,,,10/07/20,10/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE RASPBERRY 18MG ELIQD,0799439432703,-2,23.00,2.30,1,2.300,5.00,4.07,43.49,10/07/21,TYCO WHOLESALE  DIST LTD,,,,,,24/02/21,24/02/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE RASPBERRY 6MG ELIQD,0799439432680,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,07/04/21,TYCO WHOLESALE  DIST LTD,,,,,,29/01/21,29/01/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE ROLL BLEND E-LIQ18 18MG,0799439431454,-2,23.00,2.30,1,2.300,5.00,4.07,43.49,12/07/21,TYCO WHOLESALE  DIST LTD,,,,,,27/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE ROLL BLEND E-LIQU 12 12MG,0799439431447,-8,23.00,2.30,1,2.300,5.00,4.07,43.49,19/03/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,14/09/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE ROLL BLEND E-LIQU 6 6MG,0799439431430,-7,23.00,2.30,1,2.300,5.00,4.07,43.49,18/10/21,TYCO WHOLESALE  DIST LTD,,,,,,10/03/18,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE SAPPHIRE E-LIQUID 12 12MG,0799439431843,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,18/07/21,TYCO WHOLESALE  DIST LTD,,,,,,19/05/18,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE SAPPHIRE E-LIQUID 6 6MG,0799439431836,-49,23.00,2.30,1,2.300,5.00,4.07,43.49,08/09/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE SPEARMINT E LIQU 10ML,5391519815106,-21,23.00,2.30,1,2.300,5.00,4.07,43.49,21/10/21,TYCO WHOLESALE  DIST LTD,,,,,,15/07/20,15/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE SPEARMINT E-LIQUID 6MG,5391519815090,-57,23.00,2.30,1,2.300,5.00,4.07,43.49,01/08/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE STRWBERRY E-LIQUID 6 6MG,0799439432833,-65,23.00,2.30,1,2.300,5.00,4.07,43.49,03/10/21,TYCO WHOLESALE  DIST LTD,,,,,,10/11/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE STRWBERRY E-LIQUID12 12MG,0799439432840,-30,23.00,2.30,1,2.300,5.00,4.07,43.49,18/08/21,TYCO WHOLESALE  DIST LTD,,,,,,19/09/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,HALE STRWBERRY E-LIQUID18 18MG,0799439432857,-25,23.00,2.30,1,2.300,5.00,4.07,43.49,04/09/21,TYCO WHOLESALE  DIST LTD,,,,,,06/10/17,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP INTENSE MX BER 18MG,5011054110039,0,23.00,25.61,6,4.270,7.00,5.69,24.96,,JTI Ireland LTD.,,,,,,17/07/21,17/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP INTENSE PEPMIN 18MG,5011054109996,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,24/08/21,JTI Ireland LTD.,,,,,,25/07/21,25/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP INTENSE POLAR 18MG,5011054110060,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,06/08/21,JTI Ireland LTD.,,,,,,24/07/21,24/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP INTENSE SPMINT 18MG,5011054110091,-4,23.00,25.61,6,4.270,7.00,5.69,24.96,25/07/21,JTI Ireland LTD.,,,,,,17/07/21,17/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP INTENSE TOBAC 18MG,5011054109965,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,07/06/21,JTI Ireland LTD.,,,,,,16/12/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP MENTOL PK 12MG,5011054112842,-2,23.00,32.91,6,5.490,9.00,7.32,25.00,08/10/21,JTI Ireland LTD.,,,,,,18/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP PEPPERMINT 12M,5011054110572,5,23.00,25.61,6,4.270,7.00,5.69,24.96,11/09/21,JTI Ireland LTD.,19693,05/10/21,JTI Ireland LTD.,1110589,In Progress,18/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP PEPPERMINT 6MG,5011054110602,0,23.00,25.61,6,4.270,7.00,5.69,24.96,,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1110619,In Progress,14/10/21,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP POLAR MENT 12M,5011054110398,-7,23.00,25.61,6,4.270,7.00,5.69,24.96,23/10/21,JTI Ireland LTD.,,,,,,18/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMP SPEARMINT 12MG,5011054110480,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,26/09/21,JTI Ireland LTD.,17385,25/05/21,JTI Ireland LTD.,1110497,In Progress,18/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT B/MINT 12MG,5011054105790,-18,23.00,12.78,6,2.130,7.00,5.69,62.57,23/10/21,JTI Ireland LTD.,17769,15/06/21,JTI Ireland LTD.,1105806,Received,11/05/20,15/06/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT B/MINT 18MG,5011054105769,-13,23.00,25.61,6,4.270,7.00,5.69,24.96,19/10/21,JTI Ireland LTD.,,,,,,20/05/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT BLUEBERRY 12MG,5011054109514,-4,23.00,25.61,6,4.270,7.00,5.69,24.96,16/10/21,JTI Ireland LTD.,17385,25/05/21,JTI Ireland LTD.,1109521,In Progress,21/04/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT BLUEBERRY 6MG,5011054109545,-5,23.00,25.61,6,4.270,7.00,5.69,24.96,05/05/21,JTI Ireland LTD.,,,,,,25/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT CHAI 12MG,5011054109699,-1,23.00,25.66,6,4.280,6.90,5.61,23.71,14/04/21,General Supplier,,,,,,16/05/20,31/08/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT CHAI 6MG,5011054109729,-2,23.00,25.66,6,4.280,6.90,5.61,23.71,20/04/21,General Supplier,,,,,,25/07/20,31/08/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT CHERRY 12MG,5011054105738,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,05/06/21,JTI Ireland LTD.,,,,,,08/09/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT CHERRY 18MG,5011054105707,-6,23.00,25.61,6,4.270,7.00,5.69,24.96,14/09/21,JTI Ireland LTD.,,,,,,17/07/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MELON 12MG,5011054109781,-1,23.00,25.66,6,4.280,6.90,5.61,23.71,04/12/20,General Supplier,,,,,,04/12/20,04/12/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MENTHL 12MG,5011054105677,-14,23.00,18.24,6,3.040,7.00,5.69,46.57,09/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1105684,In Progress,24/03/20,09/09/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MENTHL 18MG,5011054105646,-32,23.00,25.61,6,4.270,7.00,5.69,24.96,28/04/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1105653,In Progress,26/04/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MENTHL 6MG,5011054109873,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,20/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1109880,In Progress,21/04/20,16/09/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MIX BERRIES 12MG,5011054109422,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,25/08/20,JTI Ireland LTD.,,,,,,20/05/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT MIX BERRIES 6MG,5011054109453,-4,23.00,25.61,6,4.270,7.00,5.69,24.96,07/09/21,JTI Ireland LTD.,,,,,,25/08/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT SBERRY 12MG,5011054109033,-7,23.00,25.61,6,4.270,7.00,5.69,24.96,19/10/21,JTI Ireland LTD.,,,,,,07/06/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT SBERRY 6MG,5011054109064,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,20/10/21,JTI Ireland LTD.,19693,05/10/21,JTI Ireland LTD.,1109071,In Progress,10/06/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT T/TOBBCO 12 12MG,5011054108050,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,03/10/21,JTI Ireland LTD.,,,,,,28/04/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT T/TOBBCO 18 18MG,5011054108029,2,23.00,25.61,6,4.270,7.00,5.69,24.96,23/09/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1108036,In Progress,14/04/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT TOBCCO 12MG,5011054105615,-9,23.00,25.61,6,4.270,7.00,5.69,24.96,11/10/21,JTI Ireland LTD.,,,,,,09/06/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC COMPACT TOBCCO 18MG,5011054105585,-8,23.00,25.61,6,4.270,7.00,5.69,24.96,19/10/21,JTI Ireland LTD.,,,,,,29/03/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD BERRY MINT 12MG,5011054104984,-23,23.00,21.95,6,3.660,6.00,4.88,25.00,09/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1104991,In Progress,21/11/18,29/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD BERRY MINT 6MG,5011054107787,-20,23.00,21.95,6,3.660,6.00,4.88,25.00,23/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1107794,In Progress,05/05/20,17/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD BLUEBERRY 12MG,5011054103765,-22,23.00,21.95,6,3.660,6.00,4.88,25.00,27/05/21,JTI Ireland LTD.,16109,18/03/21,JTI Ireland LTD.,1103772,Received,21/11/18,18/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD BLUEBERRY 6MG,5011054107930,-19,23.00,21.95,6,3.660,6.00,4.88,25.00,20/10/21,JTI Ireland LTD.,18572,29/07/21,JTI Ireland LTD.,1107947,Received,24/06/20,29/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD CITRUS MINT 6MG,5011054107961,-20,23.00,21.95,6,3.660,6.00,4.88,25.00,23/10/21,General Supplier,,,,,,14/05/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD CITRUS MINT12MG,5011054103802,-23,23.00,21.95,6,3.660,6.00,4.88,25.00,21/10/21,JTI Ireland LTD.,17693,10/06/21,JTI Ireland LTD.,1103819,Received,21/11/18,10/06/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD GOLD AUTUM 18MG,5011054103307,-4,23.00,21.95,6,3.660,6.00,4.88,25.00,12/09/21,General Supplier,3391,03/07/18,JTI Ireland LTD.,1103314,Received,03/07/18,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD GOLD AUTUMN 6MG,5011054103338,-4,23.00,21.95,6,3.660,6.00,4.88,25.00,29/04/21,General Supplier,3391,03/07/18,JTI Ireland LTD.,1103345,Received,03/07/18,20/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,LOGIC LQD MENTHOL 12MG,5011054104830,-49,23.00,21.95,6,3.660,6.00,4.88,25.00,10/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1104847,In Progress,17/10/18,29/07/21,379
