RootCategory,Textbox240,ParentCategory,Textbox65,ProductCategory,Textbox62,ProductName,ProductId,StockLevel1,VatRate1,CaseCost1,CaseSize1,UnitCost1,SalesPrice1,SalesExVat1,Margin1,LastSoldDate,SupplierName,LastDocketId,LastDocketDate,LastDocketSupplier,LastDocketSupplierCode,LastDocketStatus,Created,Modified,Textbox36
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,BUBBLE GUM ELIQUID 18MG,5391519812495,-38,23.00,2.30,1,2.300,5.00,4.07,43.49,01/09/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,BUBBLE GUM ELIQUID 6MG,5391519812419,-16,23.00,2.30,1,2.300,5.00,4.07,43.49,19/08/21,TYCO WHOLESALE  DIST LTD,,,,,,16/11/20,16/11/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO 20:80 REG TOBAC 11M,5060545272404,-21,23.00,17.56,8,2.200,4.50,3.66,39.89,16/08/21,P. J. CARROLL & CO,8029,18/09/19,P. J. CARROLL & CO,272541,Received,25/07/18,19/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO 20:80 UTTERLY MENTH 11MG,5060545272428,-118,23.00,17.56,8,2.200,4.50,3.66,39.89,29/06/21,P. J. CARROLL & CO,8029,18/09/19,P. J. CARROLL & CO,272565,Received,25/07/18,18/09/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO 30:70 STRAWB SEN 11 11MG,5060545272381,-4,23.00,17.56,8,2.200,4.50,3.66,39.89,14/07/21,P. J. CARROLL & CO,7358,12/07/19,P. J. CARROLL & CO,272527,Received,25/07/18,12/07/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO 50:50 CHERRY BLAST,5060545272480,-5,23.00,17.56,8,2.200,4.50,3.66,39.89,21/08/21,P. J. CARROLL & CO,7358,12/07/19,P. J. CARROLL & CO,272589,Received,25/07/18,04/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO 50:50 UTT MENTHOL 6MG,5060545274415,-30,23.00,17.56,8,2.200,4.50,3.66,39.89,25/08/21,P. J. CARROLL & CO,,,,,,15/02/20,15/02/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO BLUEBERRY 6MG,5060545274408,-6,23.00,17.56,8,2.200,4.50,3.66,39.89,19/06/21,P. J. CARROLL & CO,,,,,,03/04/21,02/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO CHERRY BLAST 12MG,5000393367044,8,23.00,8.78,4,2.200,4.50,3.66,39.89,,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367051,Received,25/08/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO REG TOBAC 12MG,5000393199881,13,23.00,8.78,4,2.200,4.50,3.66,39.89,03/09/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,199898,Received,30/06/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO REG TOBAC 18MG,5060545272411,-1,23.00,8.78,4,2.200,4.50,3.66,39.89,24/06/21,P. J. CARROLL & CO,,,,,,25/07/18,25/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO REG TOBAC 6MG,5060545274439,-6,23.00,17.56,8,2.200,4.50,3.66,39.89,02/09/21,P. J. CARROLL & CO,,,,,,18/03/21,02/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO STRAWB SEN 6MG,5060545274446,3,23.00,8.78,4,2.200,4.50,3.66,39.89,03/09/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367143,Received,03/04/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO UTTER MENTHOL 12MG,5000393367198,28,23.00,8.78,4,2.200,4.50,3.66,39.89,20/08/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,367204,Received,30/06/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO UTTER MENTHOL 18MG,5060545272435,-3,23.00,17.56,8,2.200,4.50,3.66,39.89,10/08/21,P. J. CARROLL & CO,18066,30/06/21,P. J. CARROLL & CO,367297,In Progress,25/07/18,25/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO UTTER MENTHOL 6MG,5060545274279,31,23.00,8.78,4,2.200,4.50,3.66,39.89,03/09/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,199867,Received,30/06/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,CIRRO50:50 MIXOLOGY 6MG,5060545272442,-2,23.00,19.51,8,2.440,5.00,4.07,40.05,14/07/21,P. J. CARROLL & CO,8029,18/09/19,P. J. CARROLL & CO,272596,Received,25/07/18,11/02/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE APPLE E-LIQUID 12MG,0799439432093,-59,23.00,2.30,1,2.300,5.00,4.07,43.49,05/09/21,TYCO WHOLESALE  DIST LTD,,,,,,21/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE APPLE E-LIQUID 18MG,0799439432109,-28,23.00,2.30,1,2.300,5.00,4.07,43.49,16/08/21,TYCO WHOLESALE  DIST LTD,,,,,,22/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE APPLE E-LIQUID 6MG,0799439432086,-51,23.00,2.30,1,2.300,5.00,4.07,43.49,03/09/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE BLACKFIRE E-LIQUID 6 6MG,0799439431287,-41,23.00,2.30,1,2.300,5.00,4.07,43.49,19/07/21,TYCO WHOLESALE  DIST LTD,,,,,,06/04/18,17/08/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE BLACKFIRE E-LIQUID14 18MG,0799439431300,-9,23.00,2.30,1,2.300,5.00,4.07,43.49,14/04/21,TYCO WHOLESALE  DIST LTD,,,,,,06/12/17,11/09/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE BLUEBERRY E-LIQUID 6 6MG,0799439431935,-35,23.00,2.30,1,2.300,5.00,4.07,43.49,14/08/21,TYCO WHOLESALE  DIST LTD,,,,,,19/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE BLUEBERRY E-LIQUID12 12MG,0799439431942,-22,23.00,2.30,1,2.300,5.00,4.07,43.49,26/07/21,TYCO WHOLESALE  DIST LTD,,,,,,24/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE BLUEBERRY E-LIQUID18 18MG,0799439431959,-13,23.00,2.30,1,2.300,5.00,4.07,43.49,28/04/21,TYCO WHOLESALE  DIST LTD,,,,,,22/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE CE4 CLEAROMIZER,5391519815953,-6,23.00,2.30,1,2.300,5.00,4.07,43.49,07/11/20,General Supplier,,,,,,20/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE COLA ELIQUID 12MG,0799439431683,-9,23.00,2.30,1,2.300,5.00,4.07,43.49,21/07/21,TYCO WHOLESALE  DIST LTD,,,,,,13/08/20,13/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE COLA ELIQUID 18MG,0799439432000,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,11/07/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE FLARE COIL 3PK,5391519812167,-4,23.00,4.23,1,4.230,8.00,6.50,34.92,18/07/21,TYCO WHOLESALE  DIST LTD,,,,,,08/04/21,08/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE FLARE KIT BLACK,6921426621270,-3,23.00,21.34,1,21.340,35.00,28.46,25.02,07/05/21,TYCO WHOLESALE  DIST LTD,,,,,,28/12/20,28/12/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE FLARE KIT SILVER,6921426621287,-1,23.00,21.35,1,21.350,35.00,28.46,24.98,27/02/21,TYCO WHOLESALE  DIST LTD,,,,,,27/02/21,27/02/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MANGO 6MG,0799439432482,-19,23.00,2.30,1,2.300,5.00,4.07,43.49,30/08/21,TYCO WHOLESALE  DIST LTD,,,,,,26/11/20,26/11/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MANGO E LIQUID 12MG,0799439432499,-22,23.00,2.30,1,2.300,5.00,4.07,43.49,03/08/21,TYCO WHOLESALE  DIST LTD,,,,,,24/12/20,24/12/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MANGO E LIQUID 18MG,0799439432505,-13,23.00,2.30,1,2.300,5.00,4.07,43.49,28/06/21,TYCO WHOLESALE  DIST LTD,,,,,,22/12/20,22/12/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MENTHOL E-LIQU 12MG,0799439432543,-126,23.00,2.30,1,2.300,5.00,4.07,43.49,19/08/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MENTHOL E-LIQU 18MG,0799439432550,-55,23.00,2.30,1,2.300,5.00,4.07,43.49,01/09/21,TYCO WHOLESALE  DIST LTD,,,,,,21/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MENTHOL E-LIQU 6MG,0799439432536,-144,23.00,2.30,1,2.300,5.00,4.07,43.49,04/09/21,TYCO WHOLESALE  DIST LTD,,,,,,29/10/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MINTED 12MG ELIQU,5391519814420,-32,23.00,2.30,1,2.300,5.00,4.07,43.49,15/07/21,TYCO WHOLESALE  DIST LTD,,,,,,09/07/20,09/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MINTED 18MG ELIQUD,5391519814437,-3,23.00,2.30,1,2.300,5.00,4.07,43.49,26/06/21,TYCO WHOLESALE  DIST LTD,,,,,,01/05/21,01/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE MINTED 6MG ELIQU,5391519815137,-12,23.00,2.30,1,2.300,5.00,4.07,43.49,17/05/21,TYCO WHOLESALE  DIST LTD,,,,,,25/07/20,25/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE PLATINUM E-LIQU 12MG,0799439431744,-35,23.00,2.30,1,2.300,5.00,4.07,43.49,03/08/21,TYCO WHOLESALE  DIST LTD,,,,,,14/05/18,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE PLATINUM E-LIQU 18MG,0799439431751,-50,23.00,2.30,1,2.300,5.00,4.07,43.49,31/08/21,TYCO WHOLESALE  DIST LTD,,,,,,19/10/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE PLATINUM E-LIQU 6MG,0799439431737,-14,23.00,2.30,1,2.300,5.00,4.07,43.49,31/08/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE RASPBERRY 12MG ELIQD,0799439432697,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,01/01/21,TYCO WHOLESALE  DIST LTD,,,,,,10/07/20,10/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE RASPBERRY 18MG ELIQD,0799439432703,-2,23.00,2.30,1,2.300,5.00,4.07,43.49,10/07/21,TYCO WHOLESALE  DIST LTD,,,,,,24/02/21,24/02/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE RASPBERRY 6MG ELIQD,0799439432680,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,07/04/21,TYCO WHOLESALE  DIST LTD,,,,,,29/01/21,29/01/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE ROLL BLEND E-LIQ18 18MG,0799439431454,-2,23.00,2.30,1,2.300,5.00,4.07,43.49,12/07/21,TYCO WHOLESALE  DIST LTD,,,,,,27/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE ROLL BLEND E-LIQU 12 12MG,0799439431447,-8,23.00,2.30,1,2.300,5.00,4.07,43.49,19/03/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,14/09/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE ROLL BLEND E-LIQU 6 6MG,0799439431430,-3,23.00,2.30,1,2.300,5.00,4.07,43.49,16/07/21,TYCO WHOLESALE  DIST LTD,,,,,,10/03/18,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE SAPPHIRE E-LIQUID 12 12MG,0799439431843,-5,23.00,2.30,1,2.300,5.00,4.07,43.49,18/07/21,TYCO WHOLESALE  DIST LTD,,,,,,19/05/18,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE SAPPHIRE E-LIQUID 6 6MG,0799439431836,-46,23.00,2.30,1,2.300,5.00,4.07,43.49,02/09/21,TYCO WHOLESALE  DIST LTD,,,,,,20/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE SPEARMINT E LIQU 10ML,5391519815106,-19,23.00,2.30,1,2.300,5.00,4.07,43.49,06/06/21,TYCO WHOLESALE  DIST LTD,,,,,,15/07/20,15/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE SPEARMINT E-LIQUID 6MG,5391519815090,-57,23.00,2.30,1,2.300,5.00,4.07,43.49,01/08/21,TYCO WHOLESALE  DIST LTD,,,,,,31/07/20,31/07/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE STRWBERRY E-LIQUID 6 6MG,0799439432833,-64,23.00,2.30,1,2.300,5.00,4.07,43.49,26/08/21,TYCO WHOLESALE  DIST LTD,,,,,,10/11/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE STRWBERRY E-LIQUID12 12MG,0799439432840,-30,23.00,2.30,1,2.300,5.00,4.07,43.49,18/08/21,TYCO WHOLESALE  DIST LTD,,,,,,19/09/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,HALE STRWBERRY E-LIQUID18 18MG,0799439432857,-25,23.00,2.30,1,2.300,5.00,4.07,43.49,04/09/21,TYCO WHOLESALE  DIST LTD,,,,,,06/10/17,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP INTENSE MX BER 18MG,5011054110039,0,23.00,25.61,6,4.270,7.00,5.69,24.96,,JTI Ireland LTD.,,,,,,17/07/21,17/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP INTENSE PEPMIN 18MG,5011054109996,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,24/08/21,JTI Ireland LTD.,,,,,,25/07/21,25/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP INTENSE POLAR 18MG,5011054110060,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,06/08/21,JTI Ireland LTD.,,,,,,24/07/21,24/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP INTENSE SPMINT 18MG,5011054110091,-4,23.00,25.61,6,4.270,7.00,5.69,24.96,25/07/21,JTI Ireland LTD.,,,,,,17/07/21,17/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP INTENSE TOBAC 18MG,5011054109965,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,07/06/21,JTI Ireland LTD.,,,,,,16/12/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP MENTOL PK 12MG,5011054112842,-1,23.00,32.91,6,5.490,9.00,7.32,25.00,19/08/20,JTI Ireland LTD.,,,,,,18/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP PEPPERMINT 12M,5011054110572,0,23.00,25.61,6,4.270,7.00,5.69,24.96,30/08/21,JTI Ireland LTD.,17385,25/05/21,JTI Ireland LTD.,1110589,In Progress,18/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP POLAR MENT 12M,5011054110398,-5,23.00,25.61,6,4.270,7.00,5.69,24.96,10/07/21,JTI Ireland LTD.,,,,,,18/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMP SPEARMINT 12MG,5011054110480,1,23.00,25.61,6,4.270,7.00,5.69,24.96,30/06/21,JTI Ireland LTD.,17385,25/05/21,JTI Ireland LTD.,1110497,In Progress,18/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT B/MINT 12MG,5011054105790,-8,23.00,12.78,6,2.130,7.00,5.69,62.57,30/04/21,JTI Ireland LTD.,17769,15/06/21,JTI Ireland LTD.,1105806,Received,11/05/20,15/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT B/MINT 18MG,5011054105769,-12,23.00,25.61,6,4.270,7.00,5.69,24.96,31/07/21,JTI Ireland LTD.,,,,,,20/05/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT BLUEBERRY 12MG,5011054109514,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,27/08/21,JTI Ireland LTD.,17385,25/05/21,JTI Ireland LTD.,1109521,In Progress,21/04/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT BLUEBERRY 6MG,5011054109545,-5,23.00,25.61,6,4.270,7.00,5.69,24.96,05/05/21,JTI Ireland LTD.,,,,,,25/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT CHAI 12MG,5011054109699,-1,23.00,25.66,6,4.280,6.90,5.61,23.71,14/04/21,General Supplier,,,,,,16/05/20,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT CHAI 6MG,5011054109729,-2,23.00,25.66,6,4.280,6.90,5.61,23.71,20/04/21,General Supplier,,,,,,25/07/20,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT CHERRY 12MG,5011054105738,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,05/06/21,JTI Ireland LTD.,,,,,,08/09/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT CHERRY 18MG,5011054105707,-4,23.00,25.61,6,4.270,7.00,5.69,24.96,23/08/21,JTI Ireland LTD.,,,,,,17/07/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MELON 12MG,5011054109781,-1,23.00,25.66,6,4.280,6.90,5.61,23.71,04/12/20,General Supplier,,,,,,04/12/20,04/12/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MELON 6MG,5011054109811,0,23.00,25.66,6,4.280,6.90,5.61,23.71,15/06/20,General Supplier,,,,,,30/04/20,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MENTHL 12MG,5011054105677,-25,23.00,25.61,6,4.270,7.00,5.69,24.96,01/09/21,JTI Ireland LTD.,,,,,,24/03/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MENTHL 18MG,5011054105646,-44,23.00,25.61,6,4.270,7.00,5.69,24.96,28/04/21,JTI Ireland LTD.,,,,,,26/04/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MENTHL 6MG,5011054109873,-10,23.00,12.78,6,2.130,7.00,5.69,62.57,04/09/21,JTI Ireland LTD.,17769,15/06/21,JTI Ireland LTD.,1109880,Received,21/04/20,15/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MIX BERRIES 12MG,5011054109422,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,25/08/20,JTI Ireland LTD.,,,,,,20/05/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT MIX BERRIES 6MG,5011054109453,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,15/05/21,JTI Ireland LTD.,,,,,,25/08/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT SBERRY 12MG,5011054109033,-6,23.00,25.61,6,4.270,7.00,5.69,24.96,20/07/21,JTI Ireland LTD.,,,,,,07/06/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT SBERRY 6MG,5011054109064,-6,23.00,25.61,6,4.270,7.00,5.69,24.96,20/08/21,JTI Ireland LTD.,,,,,,10/06/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT T/TOBBCO 12 12MG,5011054108050,-1,23.00,25.61,6,4.270,7.00,5.69,24.96,05/09/20,JTI Ireland LTD.,,,,,,28/04/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT T/TOBBCO 18 18MG,5011054108029,-3,23.00,25.61,6,4.270,7.00,5.69,24.96,24/07/21,JTI Ireland LTD.,,,,,,14/04/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT TOBCCO 12MG,5011054105615,-8,23.00,25.61,6,4.270,7.00,5.69,24.96,24/08/21,JTI Ireland LTD.,,,,,,09/06/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC COMPACT TOBCCO 18MG,5011054105585,-2,23.00,25.61,6,4.270,7.00,5.69,24.96,06/06/21,JTI Ireland LTD.,,,,,,29/03/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD BERRY MINT 12MG,5011054104984,-23,23.00,21.95,6,3.660,6.00,4.88,25.00,27/08/21,JTI Ireland LTD.,18572,29/07/21,JTI Ireland LTD.,1104991,Received,21/11/18,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD BERRY MINT 6MG,5011054107787,-20,23.00,21.95,6,3.660,6.00,4.88,25.00,31/08/21,JTI Ireland LTD.,18896,17/08/21,JTI Ireland LTD.,1107794,Received,05/05/20,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD BLUEBERRY 12MG,5011054103765,-22,23.00,21.95,6,3.660,6.00,4.88,25.00,27/05/21,JTI Ireland LTD.,16109,18/03/21,JTI Ireland LTD.,1103772,Received,21/11/18,18/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD BLUEBERRY 6MG,5011054107930,-13,23.00,21.95,6,3.660,6.00,4.88,25.00,21/05/21,JTI Ireland LTD.,18572,29/07/21,JTI Ireland LTD.,1107947,Received,24/06/20,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD CITRUS MINT 6MG,5011054107961,-16,23.00,21.95,6,3.660,6.00,4.88,25.00,16/07/21,JTI Ireland LTD.,,,,,,14/05/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD CITRUS MINT12MG,5011054103802,-22,23.00,21.95,6,3.660,6.00,4.88,25.00,04/09/21,JTI Ireland LTD.,17693,10/06/21,JTI Ireland LTD.,1103819,Received,21/11/18,10/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD CRIMSON SMR 12M,5011054103130,-8,23.00,21.95,6,3.660,6.00,4.88,25.00,22/09/20,General Supplier,3391,03/07/18,JTI Ireland LTD.,1103147,Received,03/07/18,30/06/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD GOLD AUTUM 18MG,5011054103307,-3,23.00,21.95,6,3.660,6.00,4.88,25.00,13/08/21,General Supplier,3391,03/07/18,JTI Ireland LTD.,1103314,Received,03/07/18,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD GOLD AUTUMN 6MG,5011054103338,-4,23.00,21.95,6,3.660,6.00,4.88,25.00,29/04/21,General Supplier,3391,03/07/18,JTI Ireland LTD.,1103345,Received,03/07/18,20/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD MENTHOL 12MG,5011054104830,-51,23.00,21.95,6,3.660,6.00,4.88,25.00,28/08/21,JTI Ireland LTD.,18572,29/07/21,JTI Ireland LTD.,1104847,Received,17/10/18,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,LOGIC LQD MENTHOL 6MG,5011054107756,-29,23.00,21.95,6,3.660,6.00,4.88,25.00,30/08/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1107763,Received,26/03/20,25/08/21,388
